B096,4,2.7977617744488814,2024-12-06,14:00:01.483746
B096,4,2.699462619802325,2024-12-06,14:00:01.493772
B096,4,2.606727721694992,2024-12-06,14:00:01.503797
B096,4,2.507218674890732,2024-12-06,14:00:01.513822
B096,4,2.393386714073596,2024-12-06,14:00:01.523848
B096,4,2.3136246918978753,2024-12-06,14:00:01.533873
B096,4,2.185209927278131,2024-12-06,14:00:01.543898
B096,4,2.107574182322087,2024-12-06,14:00:01.553924
B096,4,2.0180137503702027,2024-12-06,14:00:01.563949
B096,4,1.9069996650152843,2024-12-06,14:00:01.573974
B096,4,1.808004114732884,2024-12-06,14:00:01.584000
B096,4,1.681955449397445,2024-12-06,14:00:01.594025
B096,4,1.6047638445197767,2024-12-06,14:00:01.604050
B096,4,1.3948028362168923,2024-12-06,14:00:01.614075
B096,4,1.2926439165834092,2024-12-06,14:00:01.624101
B096,4,1.1812198015989819,2024-12-06,14:00:01.634126
B096,4,1.0856489539148095,2024-12-06,14:00:01.644151
B096,4,0.9940039249439157,2024-12-06,14:00:01.654177
B096,4,0.8812297918447564,2024-12-06,14:00:01.664202
B096,4,0.7877699018340444,2024-12-06,14:00:01.674227
B096,4,0.6983717498910108,2024-12-06,14:00:01.684253
B096,4,0.6108482001030321,2024-12-06,14:00:01.694278
B096,4,0.5090117087363096,2024-12-06,14:00:01.704303
B096,4,0.3972837765601712,2024-12-06,14:00:01.714329
B096,4,0.30903978653504344,2024-12-06,14:00:01.724354
B096,4,0.21198534997395801,2024-12-06,14:00:01.734379
B096,4,0.0022641698859532963,2024-12-06,14:00:01.744405
B096,4,-0.09293429125953569,2024-12-06,14:00:01.754430
B096,4,-0.205020693929894,2024-12-06,14:00:01.764455
B096,4,-0.29367494561837637,2024-12-06,14:00:01.774481
B096,4,-0.3924991729309573,2024-12-06,14:00:01.784506
B096,4,-0.5056003596005437,2024-12-06,14:00:01.794531
B096,4,-0.5964438999900832,2024-12-06,14:00:01.804556
B096,4,-0.7053909404409703,2024-12-06,14:00:01.814582
B096,4,-0.8046993402054348,2024-12-06,14:00:01.824607
B096,4,-0.8956913266674342,2024-12-06,14:00:01.834632
B096,4,-1.0123455571912672,2024-12-06,14:00:01.844658
B096,4,-1.1095552507457163,2024-12-06,14:00:01.854683
B096,4,-1.2130250193966359,2024-12-06,14:00:01.864708
B096,4,-1.3535980913312018,2024-12-06,14:00:01.874734
B096,4,-1.4896257713236958,2024-12-06,14:00:01.884759
B096,4,-1.5993937512867238,2024-12-06,14:00:01.894784
B096,4,-1.694051075875638,2024-12-06,14:00:01.904810
B096,4,-1.8013979766216874,2024-12-06,14:00:01.914835
B096,4,-1.9118092184140048,2024-12-06,14:00:01.924860
B096,4,-2.645576122951571,2024-12-06,14:00:01.934886
B096,4,-2.642962225804702,2024-12-06,14:00:01.944911
B096,4,-1.8689938054989765,2024-12-06,14:00:01.954936
B096,4,-0.9551647097269519,2024-12-06,14:00:01.964962
B096,4,-0.05073503768507151,2024-12-06,14:00:01.974987
B096,4,0.886708211298416,2024-12-06,14:00:01.985012
B096,4,1.8102565574670362,2024-12-06,14:00:01.995037
B096,4,1.9937911706530183,2024-12-06,14:00:02.005063
B096,4,6.306789641972936,2024-12-06,14:00:02.015088
B096,4,10.986474764146745,2024-12-06,14:00:02.025113
B096,4,10.960104346655575,2024-12-06,14:00:02.035139
B096,4,1.9653634069434547,2024-12-06,14:00:02.045164
B096,4,1.9939125825586543,2024-12-06,14:00:02.055189
B096,4,9.269151529326448,2024-12-06,14:00:02.065215
B096,4,10.902663784148896,2024-12-06,14:00:02.075240
B096,4,10.797587386904134,2024-12-06,14:00:02.085265
B096,4,10.609727572421624,2024-12-06,14:00:02.095291
B096,4,10.487873883634425,2024-12-06,14:00:02.105316
B096,4,10.423468057863086,2024-12-06,14:00:02.115341
B096,4,10.290400374240917,2024-12-06,14:00:02.125367
B096,4,10.18159189242316,2024-12-06,14:00:02.135392
B096,4,10.115170996120105,2024-12-06,14:00:02.145417
B096,4,10.028530487660761,2024-12-06,14:00:02.155443
B096,4,9.895094045074528,2024-12-06,14:00:02.165468
B096,4,9.780659379233045,2024-12-06,14:00:02.175493
B096,4,9.676792831557728,2024-12-06,14:00:02.185518
B096,4,9.597241556087294,2024-12-06,14:00:02.195544
B096,4,9.48165255172006,2024-12-06,14:00:02.205569
B096,4,9.408761410456172,2024-12-06,14:00:02.215594
B096,4,9.281473703570784,2024-12-06,14:00:02.225620
B096,4,9.116394718709477,2024-12-06,14:00:02.235645
B096,4,8.995670712809373,2024-12-06,14:00:02.245670
B096,4,8.89409160841871,2024-12-06,14:00:02.255696
B096,4,8.803995523464136,2024-12-06,14:00:02.265721
B096,4,8.707286770528782,2024-12-06,14:00:02.275746
B096,4,8.609545048942213,2024-12-06,14:00:02.285772
B096,4,8.507977134577954,2024-12-06,14:00:02.295797
B096,4,8.401240419310074,2024-12-06,14:00:02.305822
B096,4,8.282756668568984,2024-12-06,14:00:02.315848
B096,4,8.201343230219985,2024-12-06,14:00:02.325873
B096,4,8.109794073472942,2024-12-06,14:00:02.335898
B096,4,7.987289115687713,2024-12-06,14:00:02.345924
B096,4,7.916615246583386,2024-12-06,14:00:02.355949
B096,4,7.7060330960627,2024-12-06,14:00:02.365974
B096,4,7.593895975348373,2024-12-06,14:00:02.376000
B096,4,7.492267813254333,2024-12-06,14:00:02.386025
B096,4,7.420706790198388,2024-12-06,14:00:02.396050
B096,4,7.288490218715138,2024-12-06,14:00:02.406075
B096,4,7.213496987808182,2024-12-06,14:00:02.416101
B096,4,7.108909716398147,2024-12-06,14:00:02.426126
B096,4,6.993865764302886,2024-12-06,14:00:02.436151
B096,4,6.893859396148711,2024-12-06,14:00:02.446177
B096,4,6.797312330166328,2024-12-06,14:00:02.456202
B096,4,6.693997957938944,2024-12-06,14:00:02.466227
B096,4,6.612118035467592,2024-12-06,14:00:02.476253
B096,4,6.496541669786946,2024-12-06,14:00:02.486278
B096,4,6.29625989709657,2024-12-06,14:00:02.496303
B096,4,6.184208318716977,2024-12-06,14:00:02.506329
B096,4,6.107824646694215,2024-12-06,14:00:02.516354
B096,4,5.983213466052259,2024-12-06,14:00:02.526379
B096,4,5.902213431346111,2024-12-06,14:00:02.536405
B096,4,5.78220211549281,2024-12-06,14:00:02.546430
B096,4,5.719636388273553,2024-12-06,14:00:02.556455
B096,4,5.598237684993306,2024-12-06,14:00:02.566481
B096,4,5.50978963598798,2024-12-06,14:00:02.576506
B096,4,5.394834243429162,2024-12-06,14:00:02.586531
B096,4,5.302910591179029,2024-12-06,14:00:02.596556
B096,4,5.21511738663309,2024-12-06,14:00:02.606582
B096,4,5.120891130311933,2024-12-06,14:00:02.616607
B096,4,4.932948296280841,2024-12-06,14:00:02.626632
B096,4,4.794650284020768,2024-12-06,14:00:02.636658
B096,4,4.701455891814692,2024-12-06,14:00:02.646683
B096,4,4.58353280043938,2024-12-06,14:00:02.656708
B096,4,4.513825877189082,2024-12-06,14:00:02.666734
B096,4,4.403371438348791,2024-12-06,14:00:02.676759
B096,4,4.292958061465056,2024-12-06,14:00:02.686784
B096,4,4.198766444738869,2024-12-06,14:00:02.696810
B096,4,4.10119570319589,2024-12-06,14:00:02.706835
B096,4,4.002432881428604,2024-12-06,14:00:02.716860
B096,4,3.8847965095932864,2024-12-06,14:00:02.726886
B096,4,3.8007960295217615,2024-12-06,14:00:02.736911
B096,4,3.6809578674516805,2024-12-06,14:00:02.746936
B096,4,3.5658522895785403,2024-12-06,14:00:02.756962
B096,4,3.4085159116858033,2024-12-06,14:00:02.766987
B096,4,3.2862011638994084,2024-12-06,14:00:02.777012
B096,4,3.192825475697092,2024-12-06,14:00:02.787037
B096,4,3.099918872870534,2024-12-06,14:00:02.797063
B096,4,2.98964560577782,2024-12-06,14:00:02.807088
B096,4,2.9024511466158076,2024-12-06,14:00:02.817113
B096,4,2.802149063856588,2024-12-06,14:00:02.827139
B096,4,2.7159164447332693,2024-12-06,14:00:02.837164
B096,4,2.5907667931410194,2024-12-06,14:00:02.847189
B096,4,2.50309347992101,2024-12-06,14:00:02.857215
B096,4,2.4034957698100534,2024-12-06,14:00:02.867240
B096,4,2.2795114004614616,2024-12-06,14:00:02.877265
B096,4,2.1950132325979284,2024-12-06,14:00:02.887291
B096,4,2.317413759367365,2024-12-06,14:00:02.897316
B096,4,1.3342318953738181,2024-12-06,14:00:02.907341
B096,4,1.7709702414275696,2024-12-06,14:00:02.917367
B096,4,2.679086534779962,2024-12-06,14:00:02.927392
B096,4,3.6044913494349506,2024-12-06,14:00:02.937417
B096,4,4.530397200467694,2024-12-06,14:00:02.947443
B096,4,5.451203978294144,2024-12-06,14:00:02.957468
B096,4,5.990308825738911,2024-12-06,14:00:02.967493
B096,4,6.83136912062064,2024-12-06,14:00:02.977518
B096,4,15.7124504574083,2024-12-06,14:00:02.987544
B096,4,14.97994037154075,2024-12-06,14:00:02.997569
B096,4,9.44221341262063,2024-12-06,14:00:03.007594
B096,4,6.014686424980625,2024-12-06,14:00:03.017620
B096,4,9.769742161665128,2024-12-06,14:00:03.027645
B096,4,14.906522324950348,2024-12-06,14:00:03.037670
B096,4,14.807697498260941,2024-12-06,14:00:03.047696
B096,4,14.699984752452758,2024-12-06,14:00:03.057721
B096,4,14.612721093683168,2024-12-06,14:00:03.067746
B096,4,14.48673107513586,2024-12-06,14:00:03.077772
B096,4,14.402063289908032,2024-12-06,14:00:03.087797
B096,4,14.28824135869483,2024-12-06,14:00:03.097822
B096,4,14.1781097050043,2024-12-06,14:00:03.107848
B096,4,14.011558958853687,2024-12-06,14:00:03.117873
B096,4,13.896238567658417,2024-12-06,14:00:03.127898
B096,4,13.775195899504332,2024-12-06,14:00:03.137924
B096,4,13.680009995499791,2024-12-06,14:00:03.147949
B096,4,13.599646474100657,2024-12-06,14:00:03.157974
B096,4,13.50867002625685,2024-12-06,14:00:03.168000
B096,4,13.39686417452976,2024-12-06,14:00:03.178025
B096,4,13.292245990708373,2024-12-06,14:00:03.188050
B096,4,13.193967203243407,2024-12-06,14:00:03.198075
B096,4,13.110142735837607,2024-12-06,14:00:03.208101
B096,4,13.017155715724483,2024-12-06,14:00:03.218126
B096,4,12.8902017730543,2024-12-06,14:00:03.228151
B096,4,12.815725027100804,2024-12-06,14:00:03.238177
B096,4,12.600670647276912,2024-12-06,14:00:03.248202
B096,4,12.489650700978341,2024-12-06,14:00:03.258227
B096,4,12.415683864951202,2024-12-06,14:00:03.268253
B096,4,12.31832714594779,2024-12-06,14:00:03.278278
B096,4,12.213857202641687,2024-12-06,14:00:03.288303
B096,4,12.102232331948473,2024-12-06,14:00:03.298329
B096,4,11.993709224445961,2024-12-06,14:00:03.308354
B096,4,11.89689190834841,2024-12-06,14:00:03.318379
B096,4,11.79983465560339,2024-12-06,14:00:03.328405
B096,4,11.706435242710377,2024-12-06,14:00:03.338430
B096,4,11.599521918674327,2024-12-06,14:00:03.348455
B096,4,11.498497696715841,2024-12-06,14:00:03.358481
B096,4,11.403705809778874,2024-12-06,14:00:03.368506
B096,4,11.238440052734896,2024-12-06,14:00:03.378531
B096,4,11.111383327677792,2024-12-06,14:00:03.388556
B096,4,10.990389505893354,2024-12-06,14:00:03.398582
B096,4,10.907707370365033,2024-12-06,14:00:03.408607
B096,4,10.79261720099978,2024-12-06,14:00:03.418632
B096,4,10.698662434073757,2024-12-06,14:00:03.428658
B096,4,10.605133710549445,2024-12-06,14:00:03.438683
B096,4,10.50177685689827,2024-12-06,14:00:03.448708
B096,4,10.396065113184141,2024-12-06,14:00:03.458734
B096,4,10.291170240399849,2024-12-06,14:00:03.468759
B096,4,10.213077195621741,2024-12-06,14:00:03.478784
B096,4,10.114105258487474,2024-12-06,14:00:03.488810
B096,4,9.9874281746933,2024-12-06,14:00:03.498835
B096,4,9.870180316566442,2024-12-06,14:00:03.508860
B096,4,9.686726892790112,2024-12-06,14:00:03.518886
B096,4,9.595318242849455,2024-12-06,14:00:03.528911
B096,4,9.49632525615869,2024-12-06,14:00:03.538936
B096,4,9.396875794454369,2024-12-06,14:00:03.548962
B096,4,9.311039181245869,2024-12-06,14:00:03.558987
B096,4,9.187916559417902,2024-12-06,14:00:03.569012
B096,4,9.10520426447432,2024-12-06,14:00:03.579037
B096,4,9.006100640050192,2024-12-06,14:00:03.589063
B096,4,8.904643191802828,2024-12-06,14:00:03.599088
B096,4,8.788990793372825,2024-12-06,14:00:03.609113
B096,4,8.692526912187166,2024-12-06,14:00:03.619139
B096,4,8.5835207294935,2024-12-06,14:00:03.629164
B096,4,8.486111401523809,2024-12-06,14:00:03.639189
B096,4,8.286622840315495,2024-12-06,14:00:03.649215
B096,4,8.200955070653857,2024-12-06,14:00:03.659240
B096,4,8.098118612757508,2024-12-06,14:00:03.669265
B096,4,8.016057468538667,2024-12-06,14:00:03.679291
B096,4,7.900412592143241,2024-12-06,14:00:03.689316
B096,4,7.804392804070948,2024-12-06,14:00:03.699341
B096,4,7.705152079261035,2024-12-06,14:00:03.709367
B096,4,7.624855527983669,2024-12-06,14:00:03.719392
B096,4,7.505266987920237,2024-12-06,14:00:03.729417
B096,4,7.3968254129627145,2024-12-06,14:00:03.739443
B096,4,7.302101624208057,2024-12-06,14:00:03.749468
B096,4,7.183001608151732,2024-12-06,14:00:03.759493
B096,4,7.10322206990135,2024-12-06,14:00:03.769518
B096,4,6.904253400282333,2024-12-06,14:00:03.779544
B096,4,6.797944360674222,2024-12-06,14:00:03.789569
B096,4,6.7099250226388945,2024-12-06,14:00:03.799594
B096,4,6.6009665731024025,2024-12-06,14:00:03.809620
B096,4,6.499700394095134,2024-12-06,14:00:03.819645
B096,4,6.394227280936211,2024-12-06,14:00:03.829670
B096,4,6.310824103380756,2024-12-06,14:00:03.839696
B096,4,6.206344549627103,2024-12-06,14:00:03.849721
B096,4,6.106023943264181,2024-12-06,14:00:03.859746
B096,4,5.344344659415615,2024-12-06,14:00:03.869772
B096,4,5.234951378803928,2024-12-06,14:00:03.879797
B096,4,4.627437930388042,2024-12-06,14:00:03.889822
B096,4,3.981462261637651,2024-12-06,14:00:03.899848
B096,4,3.3330428484499577,2024-12-06,14:00:03.909873
B096,4,2.7080778985806413,2024-12-06,14:00:03.919898
B096,4,2.082096117579669,2024-12-06,14:00:03.929924
B096,4,1.4330326441599641,2024-12-06,14:00:03.939949
B096,4,0.8063017992282192,2024-12-06,14:00:03.949974
B096,4,0.16001609666476588,2024-12-06,14:00:03.960000
B096,5,-0.008515667022730818,2024-12-06,14:00:00
B096,5,1.4357230724333867,2024-12-06,14:00:00.010025
B096,5,3.1860342879207226,2024-12-06,14:00:00.020050
B096,5,4.948959333945413,2024-12-06,14:00:00.030075
B096,5,6.693767148368783,2024-12-06,14:00:00.040101
B096,5,8.441477345593379,2024-12-06,14:00:00.050126
B096,5,10.215690497958363,2024-12-06,14:00:00.060151
B096,5,13.568123815987835,2024-12-06,14:00:00.070177
B096,5,15.98520089592853,2024-12-06,14:00:00.080202
B096,5,16.52422699413454,2024-12-06,14:00:00.090227
B096,5,10.631817518881919,2024-12-06,14:00:00.100253
B096,5,10.986088115033208,2024-12-06,14:00:00.110278
B096,5,13.860315026861072,2024-12-06,14:00:00.120303
B096,5,16.713170236942968,2024-12-06,14:00:00.130329
B096,5,12.612810689009475,2024-12-06,14:00:00.140354
B096,5,14.961108965623179,2024-12-06,14:00:00.150379
B096,5,11.477734333652739,2024-12-06,14:00:00.160405
B096,5,16.092813795897374,2024-12-06,14:00:00.170430
B096,5,10.448768904508247,2024-12-06,14:00:00.180455
B096,5,16.642508744136222,2024-12-06,14:00:00.190481
B096,5,10.414594715805965,2024-12-06,14:00:00.200506
B096,5,16.10337498841816,2024-12-06,14:00:00.210531
B096,5,11.439919576859875,2024-12-06,14:00:00.220556
B096,5,14.990958609885244,2024-12-06,14:00:00.230582
B096,5,12.564106559706637,2024-12-06,14:00:00.240607
B096,5,13.893450440699008,2024-12-06,14:00:00.250632
B096,5,13.67794390570273,2024-12-06,14:00:00.260658
B096,5,12.750937689522736,2024-12-06,14:00:00.270683
B096,5,14.795853558099328,2024-12-06,14:00:00.280708
B096,5,11.646582669228977,2024-12-06,14:00:00.290734
B096,5,15.934355418838948,2024-12-06,14:00:00.300759
B096,5,10.538079204138036,2024-12-06,14:00:00.310784
B096,5,16.645154290007007,2024-12-06,14:00:00.320810
B096,5,10.358844353660677,2024-12-06,14:00:00.330835
B096,5,16.296250182923924,2024-12-06,14:00:00.340860
B096,5,11.276084798031848,2024-12-06,14:00:00.350886
B096,5,15.15020536670946,2024-12-06,14:00:00.360911
B096,5,12.402739804100348,2024-12-06,14:00:00.370936
B096,5,14.032911565554844,2024-12-06,14:00:00.380962
B096,5,13.523406982173949,2024-12-06,14:00:00.390987
B096,5,12.909072829208963,2024-12-06,14:00:00.401012
B096,5,14.635616398069313,2024-12-06,14:00:00.411037
B096,5,11.780740458172954,2024-12-06,14:00:00.421063
B096,5,15.759778864697251,2024-12-06,14:00:00.431088
B096,5,10.67436720497915,2024-12-06,14:00:00.441113
B096,5,16.634176392758885,2024-12-06,14:00:00.451139
B096,5,10.355834385916175,2024-12-06,14:00:00.461164
B096,5,16.434245658484336,2024-12-06,14:00:00.471189
B096,5,11.120529151900307,2024-12-06,14:00:00.481215
B096,5,15.328239727265661,2024-12-06,14:00:00.491240
B096,5,12.236928488913579,2024-12-06,14:00:00.501265
B096,5,14.196013330468803,2024-12-06,14:00:00.511291
B096,5,13.363965605028476,2024-12-06,14:00:00.521316
B096,5,13.08352933531016,2024-12-06,14:00:00.531341
B096,5,14.495280882292464,2024-12-06,14:00:00.541367
B096,5,11.951214550367638,2024-12-06,14:00:00.551392
B096,5,15.599977736592376,2024-12-06,14:00:00.561417
B096,5,10.837325089632214,2024-12-06,14:00:00.571443
B096,5,16.597899764172993,2024-12-06,14:00:00.581468
B096,5,10.358220139703493,2024-12-06,14:00:00.591493
B096,5,16.554922911658938,2024-12-06,14:00:00.601518
B096,5,10.962730513207317,2024-12-06,14:00:00.611544
B096,5,15.491561721648843,2024-12-06,14:00:00.621569
B096,5,12.079162223078791,2024-12-06,14:00:00.631594
B096,5,14.36235763343098,2024-12-06,14:00:00.641620
B096,5,13.227243488112087,2024-12-06,14:00:00.651645
B096,5,13.238329243031174,2024-12-06,14:00:00.661670
B096,5,14.333309009863022,2024-12-06,14:00:00.671696
B096,5,12.123470565071075,2024-12-06,14:00:00.681721
B096,5,15.44001843288762,2024-12-06,14:00:00.691746
B096,5,10.995169353916111,2024-12-06,14:00:00.701772
B096,5,16.487686419300285,2024-12-06,14:00:00.711797
B096,5,10.347957413661966,2024-12-06,14:00:00.721822
B096,5,16.615627411195586,2024-12-06,14:00:00.731848
B096,5,10.781700977802316,2024-12-06,14:00:00.741873
B096,5,15.633796327605365,2024-12-06,14:00:00.751898
B096,5,11.916239587423956,2024-12-06,14:00:00.761924
B096,5,14.526815929663579,2024-12-06,14:00:00.771949
